order_id,products
2455431,33768
2134472,13176
168572,24852
912747,13176
2463113,8859
1252359,8859
1334606,10957 47993
1113065,7240
2172783,19820 22035 24852
1956835,6291 13176 47626
3064323,14233
2680032,9541 24852 27360 32403 47993
1281097,5479
868832,47209
899310,13176 19660 27966 36036 47658
2110495,5479
1267354,25986
312057,5258 12341
3245495,48186
1481897,21903 24852
3184069,13176 14211 16185
1596061,44765 47766
1810731,13176 20082 21903 25718 47209
2249600,4210
1066443,21137
967738,33198
1221981,21769 35652
2935634,27307
942491,37132
759349,44624
2945230,7781 13176 28427
2196374,39276
2753036,9558 21868 22959 24852 33198
3049537,5646 10768 11737 12384 12395 12745 17949 19660 33120 33572 37947 49075
1218901,4210 44042
1152159,42736
159627,24535 45064
2426887,24838
2933354,24852
1901549,24838
604819,13176 21903
1649859,31474
2926967,714
2816928,12395
1986324,8424 28204
2801194,13176 18418 47766
2445669,44085
1947586,33787
965006,9387
414749,5194 10662 11520 16290
3110816,43352
2894941,21386
1129272,23909 32691
277139,18523 22124 47087 47766
95955,10032 46175
2814303,4605
2467740,13176
784303,47626
1564755,432 4942 9424 13176 37646 46321
2214303,1511 5077 24852 32429 41549 41720 45687
1081915,11130 15950 21137
42457,16797
1949669,24186 28226
1163266,26209 35958
486521,13176 37646 48679
898191,36929
2842410,20119 28597 30489
1677309,24852 45007 47766
107891,16797 49235
3035026,9755
489842,37052
100693,4562 27845 47626
1448924,41370
3043592,30489
2732643,26209 47626
475381,24852 30233 38689 39877
2937962,19348
2230509,39605
1087142,14218
1228847,26620
2546169,13166
2539547,13176 21709 21903 44632
1501339,48071
1811871,20940 21137 43352
1078288,13176
2962284,5818 7054 24852 44632
1951177,6887 8475 8859
2402160,4793
2301581,4410 21616 27845
2435005,27845
1422130,1463 5785
2013072,16797 36724
3085933,13176 27845
2101182,32578
2884976,21903
2974758,18523 35221
1499475,26604 27845
2549540,27521
3239332,15925 24425 35413
3000046,260 6873 13984 27086 27966 30233 34126 34969 40706 44359 46979
3322205,432 21137 22825 27966 30169 44632 47766 49241
1405056,24852
90915,20734 32139
716143,12817 24852 33198 41602
480180,28299 47977
1708227,3873 48004
2931871,9477 10613 19155 32689 35458 39322 46189
1148906,22298 44765
3048240,9405
2002495,21903 41593 49683
1522231,36149 47658
2766588,37602
1814427,890 31717 47209
1320010,10749 28682
1987596,4210 5450 11777 21616 34243 34969
2838347,1940 13176 15902
1776236,2982
622111,24799 32478
2539292,14947
3257937,13176
409915,47766
3072268,27307
3232577,42958 46755
1613817,9689
1867612,24852 35939 44683
1226166,24956 43631
1439501,37646
2449679,260 23785 32478
2513446,2962 22035 27662
285363,23955
71434,130 32478
207753,36149
1101205,43720
1705813,22699 24852 41148
1108458,117
1540620,28371 30597 48695
44098,24531
1880012,44753
2412716,4605 7969 11361 35948
3070005,28465 36865
2882244,27966 45007
774397,24852
2292832,24010 45416
2920652,19660
1081560,611 49235
1696041,24852
1672161,44201
1644076,11352
573002,8048 8571 14084 26914
987125,24852 26209 45066
1575282,46906
1796203,8594 14086 23645
2244023,27845
1931566,432 28438
3077821,47209
1837853,519 33198 37999 47272
2598895,38768
1617560,12080 24852
576109,28199
1141654,3457 8717 28156 44359
3186247,16797 24852
3019398,24852 26209 28985 45066 47766
2664755,19057
2056072,32403
1422194,21267
64803,1203 19894 24852
2835152,38739
1853350,27845 37718
2886482,21903 31927
2817118,13797 45445
19883,11826
620504,22713 47900
1385198,8230 13519 26738 44815
1808983,13176 15399 44560
1169788,12811 17807 29307 35004 45007
351474,20842 37552
1644235,15541 32478
825606,21137 34044
51357,29564
2373997,19348
38644,13176 16611
3312844,29447 35504
1811935,4210 46822
2913768,16965 43631 47993
1697356,21903 24852 46906
2457678,20738
2539395,13176 20940
2737572,5120 9839 13176
2626944,5479 13176 24838
1838075,16249 21903
752244,19173 21137
2992008,13249
533045,13944 42972
212774,24852 43279
1490638,37317 39877
2183730,27464
2184544,42803
2538357,5077 21903
1979224,24954
836926,42265
868959,19348
3312904,14788
552592,24852
1926149,38817
2169402,13176 20518
1335093,24852
2047766,19057 40174
3031690,7898
1291130,26209 47626
260867,45504
1294871,23909
1261255,25138 26165 31720
1200483,13176 30391
3061225,31036
3098503,17335 17769 39581
2158976,432
1735401,21903 24852
2380647,24852
329898,196 13176
1366132,24852
2784269,12341
2299463,566 27845 47209
992529,37460
1907858,4210 47516
2589466,9076 46913
862036,24852
372438,49683
3315067,39276
552580,24852
1400440,3765 10504
2898505,26201 33527 37067
3106603,8424 13629 15290 24184 25832 27104 42585
2614574,7948
907757,6532 13496 27521 44632 49383
2786096,18811
726023,5479 21872
3414890,41950 47209
3146990,4920
1259995,42139
941667,4472 8277 13176
1534739,19348 24852 31215
1748564,5785 19156 19894 27086 30169 36929 46676
995302,13083
2627780,39275
2627840,11365
1494503,24964 31720
1918703,27966
496789,38689
819861,30592
1492231,21386
1024850,6184
1179952,5479 13113 24852 27548 27845 32691 34335
3166456,13176
2066604,24852
2604064,14233
2732440,21903 47626
1665121,26209
1555360,27086 34050
529214,24852
2543266,13176
2796687,19057 21903
2732141,44008
2570327,39657
2232828,3583 21938 24852 26209 38456 44359
155753,1263 5785 5876 10279 17008 25221 26312 29615 30233 44368 46842
1505233,47209
3189078,3717
2308344,273 29675 30776 37646 45007 47626 47766
1502510,24841
1971475,47766
2307351,3873 21573 23341 33548 47766
1520655,5077
1463548,24852
1986039,36724
1484319,3308 3880
3042903,6128 11281 18019 24852 26094 29698 33452 38714 44925 46842
1462560,196 24852 47141
1639204,12395
542449,29820
1412858,13176
152092,15541
753075,24852
3123351,13176 21903 47209
2442084,7325
1964079,24852
487009,14947 31964
898988,24852
510557,21903
665894,13259
1334167,12258
914313,31717
3082788,432 39581
796647,3389 10673 22959
2734774,20754 21903
1607921,3957 46820
1914816,7781 10132 13176 14999 19057 25985 27966 31960
2162971,4142 31315
2675779,35336 39408
2867613,13176
234714,32864
2015077,5479
543098,5445 24852 40174
1685720,11576 18838 38689 47672
1191333,35914
708980,24852
1810926,1463 13176 25466
2573557,47144
2019110,15023 19348 27086 28204 31495 32211 35181
3383811,8859
2456169,14161
1612439,21137
1622028,24852 29615
1551533,23909 46817
211557,13176 42445
2141773,3957
1045078,17316 30489
1223591,41950
849678,5367 5479 13176 30122
1636894,28373
1090969,24964
110585,13176 47209
2219335,8277 19125 29117 30233
2234892,30827
2667743,6187 13176 32747 46738
3153656,24852
2430647,13176 27086
3304619,23822 24024
1531016,27275 47977
281557,9238 24561 33754 42244 44170
1030366,47626
3158631,14218
3171392,30776
521436,9497 29092
121192,43086
911943,4793 13292 19057 21903 40174
2363319,47626
1603542,16797 31759
896711,43352
1999095,21903 24852
243266,19057 27086
455377,12144 16282
2126315,23909
587186,3952
1879720,5077 9515 17807 24852 27966 34969 41065
122307,27730
3045208,27730 39040 43662
1693777,25890 31640
1828337,13176 16234 25146 26209 33065 34605 35181
2891555,4600 7781 13176 19660 21137 34448 37508
832018,27325
1706830,17872 22935 45007
3099835,24184
1220244,12341 19691 31805 38768
2545147,24852
1474817,4920 13176
3374347,941 19348
158996,8859
564171,16589
2026149,24852 28204
319541,21137
2241876,37766
2796725,11520
2019268,8424
3282506,49247
1635093,21903 27521 42585
2442200,1729 38768
2602663,13176
3243383,13176 43154
3290761,24852
2745707,37710
1433229,30391 36070 45007
331538,12980 40338 43772 43965 49683
1732169,12341
3057110,24852 41290
1406311,24852 44632
3036345,1158
640010,196 2974 3389 14947 21709 24852 28204 39408 44632 47759 47815
1283267,19660
739008,29509 43903
507844,12606
187685,33719
3225108,24852
2198861,46049
2498429,2846 4472 5479 21903 39984 47209
2377697,26604 44359
1833791,46676
2960388,16234 25588
1935779,13249
1137278,3066 27845 48628
436341,21230
2644448,13249
2357695,39431 40852
945993,15693 21469
374594,12657 14421 30135 33122
2775819,27845
2020243,8859 13176 19057 21137 22935 26369 42265
1424672,24852
1228368,22556
3035190,5785 6348 15487
2466093,40146 47209
898987,23341 26209 28842 30305 44570 47626 47766
2116789,11109 28985 44359
2278974,4942 16797
2035017,4289
1529349,8859 20171 44799
132870,22935 24852 27521 30776 34126
1989386,43352
1212921,99
1746598,24852
1260011,37646 48647
803005,24852
2438179,24852
3275001,23288
2254287,24852 47766
3090513,20345 26209 47144
3000160,6184
60526,4809 11193 32515 34243 37971
2918903,18288
2321611,1463 7139 26384
115229,1194
1639832,5031 6772 23543 47209
455485,39534
1073804,10912 12384 21137
3233986,9595 24852 37646 40706 44632 47209
265855,24852
1639054,13176 21292
2111949,47766
3363355,5479 17872 24852 27845 47626 47766
2336838,24852
1904439,26369
398006,4920 8518 9839 24024 24852 26604 44359 44683
2953646,24852
2372902,13176
2467403,13176
216609,21462
679750,1203
697699,12614
1469292,13176 24964
1810490,22035 22255
2955452,26683
281617,16840
2055052,37215
2111725,14992 29487
528084,24852 47766
807240,16262 47626
2642330,329 8736 38453 45603
346478,47766
721367,11520 28204
2512979,19678 21616
2933076,27392
1574567,26165 30233 47209
1349323,44632
2907857,24852
2689237,16797 21616 47766
1853235,37158
2800659,24852 48679
486140,23909
339655,37766
2220460,3308 16797 20561 43209
537911,42828
2206176,3896 13176
1546016,21137 24852
690334,38311
574243,27086
909464,8277 24852 34197 47209
737196,22124 24852 38997
1283844,14233 43631
29073,24852
274625,10385 13176 24838 47209
3083307,21903 35951
2894575,5876 8277 10749 13176 16617 21903 22825 27966 40706
205186,22959
2260374,1103
777688,2229 3318 10279 27037 27179 34094 39982 41722
3330720,13176 22825 37646 47209
1558946,22935 23763
1973050,24852 37849 44042
651458,24852
252695,24852
1427707,18564
2369697,9515
1574983,13176 30639 47209
2062602,47626
236157,1511 7559
3018505,44632
524602,3479 4674 15483 19078
3359314,21137 32211 47209
1960114,19934
369747,15950
2763493,12980 27307
2248167,24852
111636,10957
1152899,13176 21903 22556 30776
2538567,16696 17341 27237 28535 46941
1046455,432 39877
2195578,11568 24458 24852 25466
748321,24852
2658557,19660
3017903,24852
1382772,49383
2203753,42265
3353137,5115 36011
1681305,4472 13176 19660 21903
2713952,16521 26201 27845
2941348,47209
2211729,15902 26604 32030 32331
152086,34050
724035,23909 24852
2311555,21903
2132189,17615
1916990,23909 24852
1100223,432
2712642,5212
685405,44177
1809686,17704
1666675,8859
3148853,196
2785059,1782
2435893,11266 26348 37710
813440,16797 34050 36011 39560
1364917,4938 12341
3204921,4920 24852 38544
1633195,24852
1155684,5212 26790 44949 45066 47766 49683
3406260,28427 39475 47766
3204635,21386
1677015,16617 21137
1271796,19677 30489
1871287,13176 21137 27845 47626
2616277,28577 43154
1371933,9076 14084 28849 49075
352873,5450 13176
3284354,3543 3849 19660
3076781,6184 13575
1308996,24852
539066,24852
1461439,1700
350044,25985
1216066,30639
545810,30382
844774,21009 27247 30489
2572131,4210 16797 40571 41787
2100492,21137
2652742,23909 46738
3276991,35343
1988300,9934 27086 28204 30489
527994,24852 47626
3137935,13176
3409461,11712
1047570,27548
3367347,8859
1112709,24852
3415321,47209
2833026,36869 38944 47223
256899,47141
752446,18523 26209 38544
1740978,27845
1133579,13176
33135,13166 16142 24852 25513 27966 47766
3220605,11869 15541 30808 34050
952084,5077 24852 41806
819241,36274
1636104,13176
2915839,41276
2655326,40604
2143263,5782 14379 30696
2166722,13176
1583925,18606 29675
1513935,14447 14739 37722
2154007,20842 21903 35951 42828
644777,16617
652856,13005 13176 36036
916893,13176 21137 32655
2573754,24852
2152899,12341 24852
1504800,5393 13176 30385
2808137,31717 39877
2960864,8193
1362402,24852
1697154,21903 24964 38944
1930706,5258 19660
1959996,432 3957
218197,21137
926474,21137 37710
1484665,33109 34050
655078,4398 15700 28155
937910,24852 32357
1325760,18465 24852 25890 27966 37646
1010560,4920 32403
3063448,13176 21903
208656,24852 25896 29487 44267 46347
3229764,28653
2569891,23594
3262341,23854 37687 39475
1567601,24852 29487 47766 49683
1802201,1729 32478
479930,13176 21137 21616
3350189,24852
669298,33515
3410264,13176
2118745,20723 24852
154684,24680
2327007,8448
2746010,24838
2406833,16797
1941896,5077 13176 38689
2980716,44632
1443446,24253 30776 42265 47626
2533928,3873 13176
3272244,2694 4210 13176 23909 47209
3394908,9405 20842
2088629,28156
742137,24852 33623 45007
2949324,46426
2348064,13176
2089400,28465 36865
2978796,24852
2705722,13176
2633008,13176 42265
244155,5120 13176 19660
2058198,13176
1893753,7559 13176 24024
1576264,8153 24852 25146
3123605,27985
2740662,27845 40706
3321019,1194 4097 13176 19660 35951 39877
2503149,31981 45190
1860778,9550 13176 13807
2810288,3318 6046 16607 18534 29487 35163
1085861,24427 38400
3361511,7035 22828 42741 48523
358051,14233 16797 47626 47766
329884,23020
1199063,8859
82623,13176 39928
188096,24852 27845
1331984,48733
2611882,39877 47209
3345760,13176 40706
1225336,49235
258445,22556 27845
1750369,5785 24852 47209
447053,31720
172707,13176 48747
1149376,21903 33198 47209
2239374,13176
99603,5535 24852
908992,3020 13176 20794 24838 34134 34668 42110 43643 44632 47209 49110
1504122,47626
1334395,14947 19348
2724145,24852 27966 30949
440745,13176 20785 33000
837793,24852
1852316,11440 17652 21137 37646 41165
967238,13176 13984 30391 37646
1817004,20082 29993
1686204,25890
779971,210 33198
2619551,27966
505802,24852
408961,47626
2464298,6948 24852
2930876,1463 7156 14252 29615
2816143,39180
945523,258 28204 29447 31461
3253796,1160
1218946,26312 33452 38620
2285745,38817 48015
1045243,39276
1607359,13176
942831,37022
1399523,4137
741539,21903
2971537,13176
3227176,13176
2627080,4210
3418711,47766
1030554,40198
27971,30183
156061,13176
405937,44570
755532,21616 24852
1447779,47766
1524980,21137 24852 38689
698721,21903
1688735,10761
1624844,2120 11576
2981059,13176 14992 21903 25890 46979 47144 47766
1172953,7050 32843 38293
3025273,37710 41276
1023564,13176 34635
1893512,2120
2968118,19173 35921
2833398,26505 27325
1174704,35561
282993,8174 8859 13176 24964 47209
3188438,8859
3068533,49683
252138,21137
2310776,24852
3196985,1481 24852
1450522,24852 47438
1324072,35221
745343,5818 29487
1263924,13176
1068975,13176
2877542,42450 49683
143417,26604 31945 47526 49235
1420789,24852
1984511,7762 21949
1647432,28849
6645,196
3068952,3765 4210
1284673,24852
3234512,29487
1672265,3957
3383342,13176
2292150,18370
674078,3896 13176 47209
2376242,38374
2211008,22151 24852
3408276,5479 13176 47766
99623,48109
312319,13351 19057
2973053,15290 39993 47766 49683
901577,13176
1212449,13176 22825 29370 40723 47049
566780,5206 27845
1866194,19660
660808,116 13176 13259 18811
1898138,24852
1581128,23909
130368,872 42719
3401423,26209
266258,21137 24852
3110824,4920 21367 28790 30290 35168 44632
2941184,21709 30597 35221 39581 49520
1020804,8710 21903 37067
3084389,43352
3079931,4895 33852 47842
2162989,20628 22993
2968623,2210
570326,30776
2716112,21386 23423 35470 38768 38928
3191005,27845
2443299,2002 22124 28576 30135 43255 47209
1446845,5077
864562,13176
1030535,20119 28342 44632
1406565,11712 24964 47209
1051420,17615
